id,is_superuser,is_staff,gender,point,friend_id_list,is_push_on,created_at,block_user_id_list,hide_user_id_list,ban_status,report_count,alarm_count,pending_chat,pending_votes,group_id
838422,0,0,F,1483,"[838369, 838372, 838054, 837610, 838318, 838324, 838160, 838332, 837699, 838485, 838285, 838495, 838295, 838581, 838597, 838587, 838340, 838535, 838854, 838734, 839124, 840156, 837806, 850672, 858135, 858673, 862517, 868495, 875156, 838505, 879802, 894456, 857284, 1247183, 885374, 838352, 1163909]",1,"2023-04-19 14:37:28.165915",[],[],N,0,1,0,38,170
838423,0,0,F,32,"[846976, 841473, 837762, 848512, 839044, 849420, 844173, 843664, 843025, 844049, 837907, 846868, 843672, 837785, 845337, 845596, 848413, 849054, 838560, 837922, 837668, 838060, 837934, 837806, 837939, 837940, 1429941, 838580, 848822, 852152, 847283, 843063, 846392, 837689, 839868, 843578, 843067, 838588, 846395, 846396, 849345, 838338, 1268797, 847172, 839877, 845254, 837832, 847177, 868170, 840396, 844877, 843599, 848080, 840661, 837846, 870875, 838492, 837984, 843491, 837734, 838119, 843112, 848615, 841455, 837745, 839026, 845043, 846710, 849655, 851832, 877052]",1,"2023-04-19 14:39:34.821944",[],[],N,0,0,0,7,306
838424,0,0,M,242,"[839172, 839186, 838677, 839704, 839705, 840737, 839720, 839746, 839235, 839237, 842830, 838743, 838757, 837734, 838777, 838780, 838786, 839812, 838793, 838796, 839310, 838288, 838294, 837806, 840372, 838341, 838343, 837832, 838345, 838346, 838351, 838353, 838355, 838362, 838363, 838367, 838883, 838886, 838887, 838903, 838910, 838911, 839426, 838402, 838915, 838921, 838410, 838925, 839437, 838929, 843538, 838934, 838425, 838937, 838939, 838942, 839970, 848179, 838457, 838469, 838986, 838476, 841039, 839504, 838480, 838489, 839001, 841051, 838493, 838494, 841056, 838498, 838508, 838511, 838515, 838521, 838523, 839036, 838536, 839057, 838551, 838552, 838568, 838579, 839102, 838596, 838599, 841672, 838601, 839115, 839117, 839118, 839634, 840661, 839127, 839640, 838624, 844783, 838641, 838644, 838653, 914879, 848723, 844018, 841463, 839639, 839530, 838490, 948747, 1501020, 1152384, 1535678, 1527920]",1,"2023-04-19 14:40:41.637264",[],[],N,0,0,0,58,264
838425,0,0,M,3907,"[838656, 1210378, 849932, 842269, 839710, 843294, 839720, 840760, 839237, 955973, 842830, 837720, 846937, 838757, 837734, 839796, 845940, 838777, 838786, 839812, 838793, 838796, 839310, 855182, 838288, 838294, 842408, 837806, 853681, 840372, 839364, 838341, 838345, 838346, 843981, 838351, 838353, 838367, 838883, 838886, 838887, 838898, 1154814, 838911, 838910, 838402, 839426, 1154308, 838925, 843538, 838934, 1202967, 838424, 838937, 850717, 838942, 839970, 838457, 838469, 838476, 883028, 838489, 839515, 838493, 838498, 844133, 844649, 838506, 839533, 838511, 838515, 840051, 838521, 844153, 839036, 840065, 843137, 839057, 838551, 838552, 925609, 839599, 838579, 842676, 846777, 838596, 838599, 846280, 838601, 922569, 839118, 839120, 839640, 838624, 838625, 838628, 838643, 838644, 838652, 838653, 841727, 839639, 1023419, 1527920, 1259203]",0,"2023-04-19 14:41:18.777562",[],[],N,0,1,0,101,196
838427,0,0,M,1128,"[837632, 837635, 837639, 838668, 847372, 849420, 838163, 838165, 838167, 837668, 843317, 837686, 837689, 837697, 837701, 837706, 844877, 837721, 837722, 837724, 838750, 837736, 837738, 837754, 844934, 837767, 837778, 837783, 837785, 838300, 837793, 837797, 837798, 837803, 837806, 839345, 837810, 837812, 838338, 838342, 837832, 838857, 848080, 837841, 837846, 837850, 837869, 837882, 837883, 837900, 837906, 837915, 837926, 837934, 837940, 837956, 847177, 837980, 837984, 837991, 838512, 838010, 846716, 838013, 839044, 838042, 837536, 837541, 838060, 838580, 837560, 837563, 837597, 837604, 837613, 847350, 839868, 1020915, 1144652]",1,"2023-04-19 14:41:51.183485",[],[],N,0,1,0,26,176
838428,0,0,M,1335,"[854016, 1286407, 1198345, 859530, 1348745, 1123350, 847386, 1286298, 1024032, 868398, 884147, 913974, 1235706, 865981, 849475, 849736, 872521, 871501, 1099860, 873048, 851035, 907104, 908131, 867302, 1118822, 984682, 851317, 849397, 862074, 849663, 1348689, 1450558]",1,"2023-04-19 14:42:08.881945",[],[],N,0,1,0,0,308
838429,0,0,F,816,"[838661, 838535, 838544, 985876, 838303, 838304, 837669, 839592, 838446, 837806, 838581, 890549, 838332, 850877, 838594, 839621, 843849, 859853, 838734, 839501, 838484, 839124, 891478, 838360, 867930, 838495, 833376, 838373, 837735, 838638, 837617, 838771, 838645, 1033338, 839038, 880202, 1119718, 844668, 837723, 857996]",1,"2023-04-19 14:43:38.537828",[],[834325],N,0,1,0,2,174
838431,0,0,F,726,"[837524, 861260, 871739, 932452, 839151]",1,"2023-04-19 14:44:07.986860",[],[],N,0,1,0,9,310
838432,0,0,F,439,"[847008, 844486, 846727, 850087, 845098, 838379, 840492, 842316, 838350, 843856, 893563, 841429, 853111, 843543, 838491, 844606, 885407, 1039824, 1156152, 841355, 873160]",1,"2023-04-19 14:44:18.938764",[],[843399],N,0,1,0,3,295
838433,0,0,F,1922,"[838285, 838545, 838549, 838295, 838303, 838304, 837925, 838054, 838315, 838446, 838455, 838202, 838854, 838344, 838734, 838352, 838993, 838227, 838365, 838504, 838638, 837617, 838645, 838146, 839621, 840156, 837806, 852235, 868346, 838505, 889349, 913876, 890549, 1386621, 871780, 869843, 1114379, 862488, 849398, 838161, 1029028, 838926, 837829, 1536779, 1549402]",1,"2023-04-19 14:44:39.681709",[],[],N,0,0,0,81,296
838434,0,0,F,2319,"[838435, 837923, 838501, 841604, 838727, 840559, 840623, 838641, 840276, 842134, 838776, 841531, 838751, 842418, 842731, 838780, 844783, 845274, 844771, 846659, 844828, 856029, 838777, 837941, 1454137, 1477029, 838182, 1559702, 1560417, 840627]",0,"2023-04-19 14:45:19.344135",[],[],N,0,1,0,91,311
838435,0,0,F,648,"[841604, 853115, 843285, 842134, 844444, 838434, 837923, 844578, 840623, 841531, 842301, 838208, 838727, 840276, 840797, 838751, 840287, 841316, 838501, 839401, 845673, 842731, 852589, 840559, 838641, 840817, 840563, 839153, 838776, 838523, 840627, 1454137, 1477029, 841152, 1560417]",1,"2023-04-19 14:46:06.425341",[],[],N,0,1,0,5,311
838436,0,0,F,1026,"[873984, 873731, 879239, 838407, 867593, 873996, 838285, 837649, 878481, 845306, 838421, 838293, 874518, 886677, 837529, 838297, 871320, 838301, 838303, 838304, 904356, 837925, 839592, 838825, 838318, 838446, 837806, 838319, 949296, 838196, 838453, 989237, 838332, 876988, 879610, 837699, 838340, 839621, 838854, 840134, 872007, 876102, 838734, 838352, 838227, 838484, 848866, 838373, 865766, 880102, 888037, 838505, 838638, 874351, 875634, 872311, 868345, 849402, 866556, 868398, 1482845, 1488875, 1278359, 849134, 844492, 882449, 863879, 1023820, 1326612, 1037631, 1050455]",1,"2023-04-19 14:46:14.044256",[],[],N,0,0,0,50,154
838437,0,0,F,191,"[855552, 862080, 859140, 859783, 839179, 850958, 865678, 889369, 855825, 869010, 1114774, 838935, 881047, 881561, 837530, 838170, 838043, 837786, 837787, 837788, 856736, 837789, 838050, 837791, 879004, 837801, 886699, 855340, 837806, 848302, 838198, 838327, 861751, 845238, 857654, 844476, 860481, 837698, 859587, 862234, 837702, 855752, 840140, 837837, 837838, 840652, 1415631, 839638, 838871, 863447, 892119, 888666, 863451, 839774, 838627, 838375, 862441, 1246441, 858475, 859638, 852472, 840059]",1,"2023-04-19 14:47:07.239521",[],[],N,0,1,0,30,186
838438,0,0,F,835,"[839681, 841218, 842626, 839047, 838280, 838537, 838538, 844812, 839694, 838543, 856591, 838802, 838548, 838294, 853016, 841497, 845340, 841245, 841247, 842658, 839077, 837799, 838184, 837544, 838442, 839211, 839979, 839341, 837806, 841393, 839602, 842036, 840372, 839610, 842171, 839612, 838461, 839098, 839103, 839617, 839106, 838341, 839109, 839622, 843336, 840138, 839115, 841162, 838361, 839641, 840414, 840802, 839267, 838629, 839269, 838631, 839016, 840679, 839147, 839667, 839668, 837749, 840054, 839288, 839035, 838909, 839160, 839190, 848875, 841516, 838826]",1,"2023-04-19 14:47:25.585180",[],[],N,0,1,0,34,263
838439,0,0,F,3513,"[1436676, 838793, 838410, 838796, 839310, 838288, 838417, 838675, 922515, 838551, 838552, 839710, 839458, 838568, 839339, 837806, 838579, 838457, 839103, 838208, 838596, 838469, 838601, 838986, 838476, 911052, 838351, 838480, 839120, 839127, 838494, 838367, 838624, 838883, 838628, 838757, 838630, 838887, 838508, 839153, 838514, 838898, 838644, 838650, 838523, 838780, 1557510]",1,"2023-04-19 14:47:42.185239",[],[838511],N,0,0,0,2,970
838441,0,0,M,1180,"[857602, 866178, 864005, 865925, 872709, 860042, 874891, 1307275, 857359, 859412, 865941, 863900, 872606, 861345, 863908, 859303, 861869, 933934, 859056, 859953, 1157939, 869940, 1194292, 870071, 872635, 1114683, 867901, 862015, 864065, 862657, 859844, 855110, 839494, 862919, 861136, 869076, 864088, 833626, 860507, 865499, 862811, 842974, 874462, 860384, 863074, 858981, 862438, 860525, 863341, 868461, 860017, 871665, 870907, 855039]",1,"2023-04-19 14:50:04.527711",[],[],N,0,1,0,130,48
838442,0,0,F,90,"[840706, 842248, 839691, 849936, 845842, 839703, 845340, 837661, 838173, 841247, 1155642, 837696, 868932, 849999, 850002, 840788, 843349, 850004, 843351, 837727, 839269, 843877, 845930, 850541, 851576, 841341, 837760, 847495, 841356, 850581, 839323, 843936, 843938, 858789, 863917, 837806, 856763, 840899, 840394, 850124, 877266, 838361, 850650, 840441, 845565, 841497, 837918, 839967, 851234, 838438, 989482, 839979, 841516, 1008943, 842036, 840532, 1239420, 851329, 842626, 850307, 838538, 845722, 837544, 841641, 847276, 849918, 842171, 846781, 839617, 849349, 1015237, 841161, 840154, 841182, 837600, 840679, 839149, 849904, 839667, 838138, 843260, 838142, 1580372]",1,"2023-04-19 14:50:13.661448",[],[846740],N,0,1,1,7,312
838444,0,0,F,182,"[838981, 845047, 845219, 849669, 870444, 894149, 895130, 929564, 878992, 925086, 844005, 1451737, 863382, 1048439, 1500584, 1375506, 1559953]",1,"2023-04-19 14:50:51.559946",[],[],N,0,1,0,23,314
838445,0,0,F,2570,"[838329, 838187, 837694, 838371, 838478, 837809, 838496, 838112, 837527, 838528, 838620, 838626, 838556, 838856, 838861, 838031, 838879, 837608, 838905, 838908, 838178, 839049, 839099, 837671, 839176, 838183, 839250, 839558, 839764, 839840, 837670, 841504, 840931, 838584]",1,"2023-04-19 14:50:59.283135",[],[],N,0,1,0,0,183
838446,0,0,F,1259,"[838146, 889349, 838160, 849438, 849441, 865313, 837669, 837677, 849454, 838196, 838202, 837699, 838734, 849490, 838227, 849504, 837735, 850031, 838771, 879734, 838285, 875150, 838295, 838301, 838303, 838304, 838305, 904356, 838825, 841386, 838315, 838318, 837806, 838324, 890549, 838332, 838340, 838854, 838344, 838352, 838357, 838875, 853724, 838365, 838373, 838407, 838412, 873229, 838926, 838429, 838433, 838436, 837925, 850217, 851250, 838453, 838455, 838474, 838993, 850269, 838495, 838504, 838505, 838535, 838544, 837529, 873377, 838054, 850344, 839592, 838578, 838581, 838587, 876988, 838597, 839621, 840134, 869327, 839124, 850392, 871385, 837610, 838638, 837617, 838645, 985876, 989237, 889235, 1456202, 1482845, 1488875, 851383, 849977, 849497, 849471, 849450, 865329, 874655, 839010, 1029028, 838297]",1,"2023-04-19 14:51:37.166005",[],[],N,0,1,0,133,174
838447,0,0,F,3015,"[840192, 839177, 839187, 838678, 840747, 845874, 874038, 839226, 839232, 838724, 840772, 849484, 868433, 839260, 839263, 959583, 841319, 842349, 840302, 839281, 839282, 839284, 839286, 838286, 839823, 838290, 840341, 839330, 849570, 841381, 860839, 839852, 839342, 837806, 839858, 869569, 838350, 839382, 839389, 838884, 838891, 845047, 838907, 839427, 838930, 839449, 839456, 839981, 841517, 842039, 843064, 869181, 839492, 838470, 838473, 841560, 839015, 839527, 839537, 839541, 839033, 839545, 839034, 840579, 841094, 838539, 843153, 844700, 841632, 838051, 841635, 841136, 840625, 839110, 839123, 839637, 849373, 840696, 841209, 839346, 1377787, 1404428, 1566007, 841220]",1,"2023-04-19 14:53:02.821648",[],"[839113, 839133, 839476, 839609, 839084, 839119, 840639, 840727, 840672, 839128, 843754, 838464, 839914, 841025]",N,0,0,0,2,235
838448,0,0,M,513,"[865291, 845325, 846866, 846867, 868374, 886312, 846892, 838706, 985657, 859720, 846424, 848473, 852580, 871015, 849517, 868987, 875648, 833154, 870028, 838289, 849553, 847011, 837806, 871096, 847041, 833729, 837836, 850642, 848086, 837847, 848643, 873731, 870663, 873737, 869139, 848669, 864546, 868130, 868137, 848683, 848176, 866614, 846647, 846652, 846658, 1009478, 846663, 846664, 866632, 875345, 848722, 848730, 850779, 866145, 846697, 872813, 885614, 846709, 865142, 873845, 911227, 846723, 847245, 849816, 855961, 838049, 861094, 869297, 847286, 846783, 849860, 871375, 849388, 859629, 1161711, 1356210, 849365, 1080260, 847942, 897681]",1,"2023-04-19 14:54:51.739377",[],[],N,0,2,1,199,212
838449,0,0,F,275,"[838146, 866309, 838661, 861831, 838407, 839178, 881037, 838160, 883604, 838421, 838293, 838295, 838549, 837526, 838301, 838303, 838304, 838305, 873377, 838054, 850215, 838316, 837677, 838318, 862765, 858673, 838196, 838202, 838587, 838332, 850877, 870972, 886458, 885955, 839621, 840134, 838340, 838734, 839124, 838357, 838485, 838360, 838875, 851035, 838495, 874207, 838369, 838372, 838756, 837735, 838504, 868972, 838638, 869235, 839423, 838645, 849401, 868223]",1,"2023-04-19 14:54:58.490322",[],[838126],N,0,0,0,0,252
838451,0,0,F,900,"[837524, 932452, 978167]",1,"2023-04-19 14:57:04.123203",[],[],N,0,1,0,0,164
838452,0,0,F,3681,"[1259520, 1383937, 1395719, 1426442, 1362445, 1460754, 1410073, 1383968, 1383474, 1365043, 906806, 1460793, 884283, 1329727, 1447488, 1245259, 1185872, 1306193, 1398872, 1365086, 1440863, 837735, 1364584, 1329774, 1322116, 1312903, 1406087, 1489563, 1383068, 1355423, 1138849, 1387175, 1222826, 1380011, 1289902, 1321157, 1086672, 1171159, 1168613, 1207533, 1165040, 1013495, 1273079, 1384188, 1386749, 1408252, 1441021, 1068297, 1397515, 1355537, 1520413, 1353508, 1435940, 1397034, 1383226, 1363267, 1328454, 1387336, 1410889, 1207633, 1273169, 1448281, 1363803, 1381730, 1467748, 1014118, 1409903, 1394546, 1451893, 1036150, 1210744, 1273210, 1168260, 1161607, 1087372, 1392018, 1467798, 1404312, 1418139, 1371549, 1459119, 1451955, 1394612, 1377719, 1377726, 1206719, 1406910, 1291729, 1387474, 1362899, 1479639, 1406937, 1385434, 1066973, 1277409, 1392098, 1454054, 1395688, 1322990, 1407988, 1289205, 1209337, 1566902]",1,"2023-04-19 14:57:21.332664",[],[],N,0,0,0,0,315
838453,0,0,F,1568,"[838407, 838285, 838421, 838293, 838297, 838303, 838436, 837669, 837925, 837677, 838446, 838318, 838202, 838332, 838340, 838344, 838227, 838485, 838360, 837723, 838369, 838373, 837735, 838295, 838578, 838638, 838669, 838734, 838756, 838759, 838875, 838854, 838926, 838504, 839124, 837699, 839621, 837806, 849528, 849446, 838505, 855544, 858673, 861817, 862732, 859590, 864911, 868526, 869327, 872041, 872109, 873362, 876988, 878672, 888037, 890259, 985876, 989237, 875150, 984316, 1101504, 860066, 856628, 838125]",1,"2023-04-19 14:57:24.092950",[],[],N,0,1,0,37,45
838454,0,0,F,615,"[838550, 866122, 868719, 941311, 1101504, 1093890, 867333, 871390]",1,"2023-04-19 14:58:10.344890",[],[],N,0,1,0,1,182
838455,0,0,F,1661,"[872832, 838146, 858882, 889349, 838407, 861578, 838285, 838926, 857103, 838545, 837649, 852753, 985876, 920339, 837526, 838295, 838297, 838298, 838301, 838303, 838433, 839592, 838825, 838315, 838316, 838446, 837806, 884785, 866484, 838581, 1391543, 838202, 838587, 852794, 837693, 838594, 837699, 839621, 837703, 838344, 838474, 867402, 838734, 838227, 839124, 864727, 861655, 837723, 838623, 838495, 865119, 838756, 884198, 837735, 838504, 838505, 838638, 837617, 880630, 874745]",1,"2023-04-19 14:59:36.179277",[],[869319],N,0,1,0,66,151
838456,0,0,F,6333,"[1121921, 893826, 891778, 907652, 949380, 840326, 891911, 897416, 899725, 936974, 1168398, 900120, 891673, 841370, 840219, 940317, 893728, 886306, 891682, 840356, 904101, 890274, 903336, 886057, 892458, 840239, 840755, 893491, 892085, 886197, 1041211, 894526, 933694, 875327, 891843, 913732, 901061, 861766, 840135, 987588, 892745, 1069635, 892408, 893519, 901712, 937297, 906198, 857559, 1033815, 891866, 892253, 893022, 886110, 900574, 1029213, 1134689, 886883, 897509, 894186, 854507, 892525, 1098090, 886000, 842609, 863986, 892786, 886132, 899056, 894840, 903802, 912511, 1565664]",0,"2023-04-19 15:00:44.942005",[],[],N,0,0,0,83,316
838457,0,0,M,206,"[1247760, 839186, 912914, 839705, 837686, 839237, 842830, 838743, 846937, 841312, 838757, 839789, 839793, 838777, 839812, 882822, 838796, 839310, 838288, 838294, 975011, 837806, 840372, 842938, 844987, 841727, 838341, 841413, 838342, 838345, 838346, 838351, 838353, 915670, 838367, 838883, 838886, 838887, 853222, 845043, 841463, 838903, 838910, 838402, 839426, 838921, 838410, 838925, 839437, 838417, 843538, 838424, 838425, 838937, 997146, 838940, 850717, 838942, 838439, 838954, 846122, 848179, 843581, 838464, 843590, 838476, 838480, 839504, 838995, 838489, 838490, 841051, 1501020, 841056, 844129, 838498, 838511, 838514, 838515, 838521, 838523, 839036, 839037, 839552, 1152384, 838536, 844173, 838551, 838552, 843676, 1205661, 838568, 838579, 914879, 838596, 838599, 841672, 838601, 839120, 840660, 839127, 839640, 839639, 838624, 838625, 838628, 843249, 838643, 838644, 838133, 838650, 838653, 839678, 839679]",1,"2023-04-19 15:00:54.576146",[],[],N,0,0,0,88,970
838458,0,0,F,1145,"[884102, 851850, 871051, 855180, 873229, 851470, 850319, 863376, 854416, 870161, 879118, 867476, 896019, 861594, 871194, 849438, 894752, 838305, 860066, 891687, 850986, 865965, 866993, 874417, 850484, 879801, 880187, 868284, 838460, 851646, 1236030, 838465, 838594, 848579, 868934, 838471, 838216, 967118, 838479, 976462, 837842, 913874, 869719, 850392, 879322, 850269, 961888, 871141, 878054, 858987, 850796, 838125, 850668, 881775, 1255179, 870642, 857333, 861813, 861688, 898811, 878334]",1,"2023-04-19 15:01:47.321710",[],[],N,0,0,0,0,241
838460,0,0,F,400,"[851850, 854416, 870161, 956189, 867110, 891687, 869160, 845624, 838458, 862782, 851646, 838206, 1043777, 838465, 848579, 976462, 838479, 863712, 961888, 885990, 838125, 844526]",1,"2023-04-19 15:06:03.861177",[],[],N,0,0,0,0,241
838461,0,0,F,845,"[839681, 839688, 838537, 839182, 838287, 838543, 839694, 838802, 838548, 838932, 838294, 838936, 838559, 838177, 837796, 839077, 838438, 838184, 837544, 838573, 839341, 839213, 837806, 841138, 840372, 839610, 837948, 839617, 837570, 839106, 837830, 839115, 839247, 847183, 837713, 839000, 838361, 839267, 838629, 839269, 838631, 838120, 838639, 838896, 839667, 839668, 837749, 841334, 837751, 838134, 838909, 839160, 839147, 841497, 1118144, 848348]",1,"2023-04-19 15:07:39.006655",[],[],N,0,1,0,30,263
838463,0,0,M,1211,"[840704, 840453, 1064197, 845064, 838416, 841110, 839191, 1140252, 954790, 840871, 841135, 981682, 838195, 1060020, 1141563, 841159, 841418, 1060686, 1474042, 844115, 839154, 838132, 840314, 922108, 1542639]",1,"2023-04-19 15:09:33.751063",[],[840637],N,0,0,0,0,319
838464,0,0,F,609,"[839680, 838145, 839180, 837648, 839187, 838678, 838166, 838171, 838685, 837663, 838182, 838184, 838708, 841273, 839227, 838204, 840772, 843336, 838729, 844876, 839263, 838751, 839267, 840294, 846953, 841329, 837749, 844427, 838286, 839836, 1066142, 839330, 837796, 838311, 840361, 1154217, 837804, 837806, 839343, 837807, 840372, 840388, 837830, 839382, 839389, 838884, 839916, 844537, 839419, 843026, 838936, 880938, 839981, 838457, 869181, 839998, 845120, 839492, 847179, 838486, 839511, 878424, 839005, 839006, 837989, 839537, 839539, 840563, 839542, 839035, 840062, 1002882, 840608, 856480, 840625, 841138, 845745, 839095, 840639, 844735, 870850, 880067, 839110, 845767, 848849, 839123, 838613, 839131, 849372, 839133, 839657, 843754, 840172, 839668, 841209]",1,"2023-04-19 15:09:42.132572",[],[],N,0,1,0,1,255
838465,0,0,F,1195,"[859648, 859525, 878469, 861449, 859018, 871051, 838412, 879118, 1063310, 854416, 870161, 1356825, 871194, 861095, 850484, 859192, 845624, 860730, 838201, 838458, 838205, 862782, 851646, 859200, 1043777, 838460, 848579, 859590, 953544, 849489, 852181, 869719, 876504, 892763, 863711, 863712, 961888, 871141, 870124, 838125, 871538, 870901, 854263, 908156]",1,"2023-04-19 15:10:19.335053",[],[],N,0,1,1,36,320
838466,0,0,F,1680,"[876288, 869250, 873349, 867975, 878602, 1157387, 874508, 877709, 864784, 874256, 878482, 894352, 898325, 875414, 985366, 874265, 877337, 875931, 866972, 872991, 874272, 880801, 875042, 873634, 874916, 878623, 838305, 876588, 878642, 865333, 874805, 877367, 864565, 871993, 869818, 869049, 887740, 868160, 873541, 840902, 966344, 863820, 875597, 873550, 876748, 873680, 874830, 875341, 853203, 876627, 878679, 876633, 867034, 873691, 876506, 877273, 879067, 871136, 877280, 876643, 887783, 875624, 1006058, 866027, 879467, 881132, 874862, 869746, 878195, 876277, 874999, 873722, 1023742]",1,"2023-04-19 15:10:56.560337",[],[],N,0,1,0,244,321
838468,0,0,F,698,"[1067138, 1134984, 1274777, 1257756, 1151392, 855593, 1109674, 1119793, 1071154, 990780, 989373, 952386, 995937, 956653, 1031285, 1265781, 1001717, 1075445, 1116284]",1,"2023-04-19 15:11:56.394657",[],[],N,0,0,0,5,322
838469,0,0,F,88,"[838656, 837635, 839704, 839720, 842301, 839235, 839237, 838742, 838748, 838757, 838758, 852589, 839812, 838801, 839367, 838346, 843981, 838351, 838353, 838355, 840919, 838362, 838363, 838367, 838883, 838886, 838898, 842486, 838903, 838910, 838911, 838410, 838925, 838417, 838934, 838424, 838425, 839458, 839970, 838439, 840497, 839998, 838986, 838476, 841039, 838996, 839509, 838489, 839002, 839001, 841051, 838493, 838494, 839520, 838498, 838506, 838508, 839020, 838514, 838515, 838523, 839037, 838536, 839057, 838552, 839083, 839595, 839599, 838582, 839102, 838596, 838599, 838601, 839627, 839118, 839120, 839127, 839640, 838624, 838630, 838641, 838646, 840412, 1112215]",1,"2023-04-19 15:12:36.624408",[],[834325],N,0,0,0,0,323
838470,0,0,F,4396,"[839427, 841220, 841094, 839177, 843658, 838539, 840844, 842124, 838286, 847377, 838930, 839187, 842260, 840341, 838678, 844700, 839324, 856480, 838051, 844964, 841381, 843559, 839847, 858664, 839851, 841517, 838190, 838447, 837806, 839858, 841395, 845236, 897715, 874038, 838199, 839226, 1393084, 841025, 838724, 839110, 841158, 838473, 868433, 862418, 839382, 840791, 895705, 841049, 839260, 847325, 839263, 840800, 841569, 844257, 838884, 845286, 839527, 840553, 843754, 856811, 923753, 842349, 899949, 839281, 839537, 839284, 840564, 843893, 897911, 840696, 839033, 839034]",1,"2023-04-19 15:13:29.876987",[],[],N,0,1,0,37,324
838471,0,0,F,1563,"[865026, 864259, 1336066, 842886, 1248648, 850057, 872073, 855180, 849549, 868748, 1359116, 863376, 850457, 861594, 845341, 855584, 838305, 864928, 860067, 861608, 850217, 868265, 851115, 852140, 851372, 849454, 863279, 860976, 879793, 864691, 861748, 860215, 838458, 855483, 855868, 860221, 851646, 868284, 862019, 861381, 850761, 879691, 900812, 849487, 850127, 870993, 865490, 867408, 849620, 1231827, 861398, 889174, 866776, 864345, 873560, 872027, 868575, 855264, 838369, 851556, 864613, 837735, 858987, 850796, 850672, 857333, 861688, 858877]",1,"2023-04-19 15:15:57.706175",[],[],W,0,1,0,150,325
838472,0,0,M,143,"[838528, 838658, 839555, 839042, 838918, 839176, 837527, 838557, 841504, 838178, 839207, 837671, 839212, 839215, 837694, 838337, 839363, 839625, 838478, 839250, 837589, 838620, 838879, 838496, 839165, 838626, 837608, 838378, 839663, 838517, 839672, 838905, 837757, 838349, 838371, 838584, 1201207, 1313227, 1577619]",1,"2023-04-19 15:16:18.608047",[],[837537],N,0,1,0,6,152
838473,0,0,M,2113,"[841220, 839177, 847377, 839187, 842260, 838678, 838190, 874038, 838199, 839226, 839232, 840772, 838724, 868433, 839263, 840800, 842349, 839281, 843893, 839286, 840696, 1191041, 840844, 840341, 839324, 844964, 841381, 839851, 837806, 839858, 841395, 862418, 877266, 839382, 838884, 856811, 839427, 839429, 987911, 838930, 839449, 843559, 841517, 838447, 839476, 841025, 839492, 838470, 843611, 841569, 839015, 840553, 839537, 1017203, 840564, 839033, 839034, 841094, 843658, 838539, 844700, 851358, 856480, 838051, 845236, 840631, 845243, 840639, 839110, 841158, 849372, 844257, 845286, 843754, 1188856, 840806, 1058695, 1515489]",1,"2023-04-19 15:17:40.269169",[],[],N,0,1,1,171,324
838474,0,0,F,400,"[838146, 872452, 838412, 838285, 838926, 873996, 837649, 838421, 868502, 899991, 838295, 874518, 837529, 838301, 838303, 838304, 873377, 873122, 904356, 837925, 838054, 838825, 839849, 868137, 838446, 837806, 838578, 838196, 838455, 838202, 838587, 869178, 837699, 838340, 839621, 838854, 838734, 838227, 838484, 864342, 838495, 876511, 901729, 838373, 873447, 838504, 838505, 838638, 869235, 868345, 839423, 869492, 875426, 873804, 887370, 863879]",1,"2023-04-19 15:17:51.321995",[],[],N,0,1,0,65,154
838475,0,0,M,600,"[838528, 838905, 839165, 840021, 839398, 843492]",1,"2023-04-19 15:18:49.472694",[],[],NB,0,0,0,0,165
838476,0,0,M,1662,"[839172, 1217551, 839186, 838677, 839704, 844828, 840737, 839720, 839746, 839235, 839237, 842830, 838743, 838757, 837734, 839273, 839789, 839793, 841329, 838777, 838780, 838786, 839812, 838793, 838796, 839309, 839310, 838288, 853139, 838294, 839845, 839339, 837806, 840372, 842938, 849598, 838341, 838343, 837832, 838345, 838346, 843981, 838351, 838353, 838362, 838367, 838883, 838886, 838887, 838903, 838910, 838911, 839426, 838915, 838402, 838921, 838410, 838925, 839437, 838424, 838425, 838937, 838940, 838942, 838439, 838954, 845105, 838457, 838469, 841039, 839504, 838995, 838489, 839001, 841051, 838493, 841056, 838498, 838506, 838511, 1196911, 838514, 838515, 838523, 839036, 839037, 838536, 839057, 842134, 838551, 838552, 840603, 843676, 839077, 838579, 914879, 838596, 838599, 838601, 839115, 839117, 839118, 839634, 842707, 839127, 839640, 838624, 838625, 839138, 838644, 838653, 841727, 1478901, 1205661, 842511, 839651, 838929, 1155890, 1152384, 1247760, 1501020, 1535678, 1527920]",1,"2023-04-19 15:19:47.061581",[],[],N,0,0,0,34,317
838478,0,0,F,545,"[838528, 838658, 839555, 839042, 837765, 839558, 1020924, 838031, 839314, 837527, 838938, 838556, 838684, 838557, 837792, 841504, 838178, 838691, 838183, 837671, 839207, 838186, 838314, 839212, 838445, 838187, 1400111, 837808, 837809, 1201207, 839096, 838329, 1275448, 837694, 838590, 838337, 838850, 848449, 838982, 838472, 838349, 838861, 1265743, 839250, 839764, 838879, 838496, 838112, 838626, 838371, 840931, 926691, 837608, 838378, 1239018, 839663, 1071727, 1493108, 1321333, 839672, 838905, 838908, 839165, 1540668, 1554823]",1,"2023-04-19 15:21:41.072532",[],[],N,0,1,0,22,206
