id,reason,created_at,block_user_id,user_id
1149,"사칭 계정","2023-05-07 14:14:34",964218,944358
1150,"모르는 사람임","2023-05-07 14:15:00",946195,950344
1151,"모르는 사람임","2023-05-07 14:15:29",889116,901176
1152,"사칭 계정","2023-05-07 14:15:33",858865,884464
1153,"친구 사이가 어색해짐","2023-05-07 14:16:43",924434,942998
1154,"친구 사이가 어색해짐","2023-05-07 14:16:53",944480,942998
1155,"모르는 사람임","2023-05-07 14:17:46",900508,954793
1157,"친구 사이가 어색해짐","2023-05-07 14:22:00",961508,955599
1158,"모르는 사람임","2023-05-07 14:25:03",931283,898280
1159,"모르는 사람임","2023-05-07 14:25:14",913712,918735
1162,"모르는 사람임","2023-05-07 14:26:20",921824,918735
1163,"모르는 사람임","2023-05-07 14:26:28",913712,918735
1164,"사칭 계정","2023-05-07 14:26:55",964275,903701
1166,"친구 사이가 어색해짐","2023-05-07 14:27:35",957375,934919
1167,"친구 사이가 어색해짐","2023-05-07 14:27:41",961508,955599
1168,"모르는 사람임","2023-05-07 14:28:30",920639,914610
1170,"사칭 계정","2023-05-07 14:31:56",974064,964634
1172,"사칭 계정","2023-05-07 14:32:44",898020,896862
1175,"친구 사이가 어색해짐","2023-05-07 14:34:35",906192,918880
1178,"모르는 사람임","2023-05-07 14:39:15",916036,974418
1179,"모르는 사람임","2023-05-07 14:39:44",936168,974418
1180,"모르는 사람임","2023-05-07 14:40:16",857542,857995
1181,"친구 사이가 어색해짐","2023-05-07 14:41:22",847014,891662
1182,"친구 사이가 어색해짐","2023-05-07 14:41:36",881287,891662
1183,"모르는 사람임","2023-05-07 14:41:47",958348,949688
1184,"친구 사이가 어색해짐","2023-05-07 14:41:48",892747,891662
1185,"모르는 사람임","2023-05-07 14:43:08",845455,847537
1186,"친구 사이가 어색해짐","2023-05-07 14:43:32",935568,915549
1187,"친구 사이가 어색해짐","2023-05-07 14:43:33",935568,915549
1188,"친구 사이가 어색해짐","2023-05-07 14:46:31",964499,945289
1191,"나랑 관련 없는 질문을 자꾸 보냄","2023-05-07 14:48:55",941424,910290
1192,"모르는 사람임","2023-05-07 14:49:19",931041,928215
1195,"친구 사이가 어색해짐","2023-05-07 14:53:17",898020,901042
1196,"모르는 사람임","2023-05-07 14:53:31",896855,892024
1199,"사칭 계정","2023-05-07 14:54:37",895890,970640
1200,"모르는 사람임","2023-05-07 14:55:56",958778,976231
1203,"모르는 사람임","2023-05-07 14:57:47",903602,882919
1204,"너무 많은 양의 질문을 보냄","2023-05-07 14:59:33",955388,937375
1206,"너무 많은 양의 질문을 보냄","2023-05-07 15:00:23",907933,908091
1207,"친구 사이가 어색해짐","2023-05-07 15:00:55",913013,953292
1208,"모르는 사람임","2023-05-07 15:02:27",913562,854803
1209,"사칭 계정","2023-05-07 15:03:12",853487,890754
1210,"친구 사이가 어색해짐","2023-05-07 15:04:18",976216,958607
1211,"너무 많은 양의 질문을 보냄","2023-05-07 15:05:21",898020,901327
1213,"모르는 사람임","2023-05-07 15:07:49",961911,952516
1214,"친구 사이가 어색해짐","2023-05-07 15:08:07",929012,962206
1216,"친구 사이가 어색해짐","2023-05-07 15:12:50",884137,875951
1217,"모르는 사람임","2023-05-07 15:13:03",967386,861774
1218,"친구 사이가 어색해짐","2023-05-07 15:13:41",965060,904509
1220,"친구 사이가 어색해짐","2023-05-07 15:18:52",976991,977597
1222,"모르는 사람임","2023-05-07 15:19:52",856850,977018
1223,"사칭 계정","2023-05-07 15:21:00",975501,898277
1224,"너무 많은 양의 질문을 보냄","2023-05-07 15:21:55",954305,917978
1225,"모르는 사람임","2023-05-07 15:21:55",954305,917978
1226,"친구 사이가 어색해짐","2023-05-07 15:21:59",977512,973157
1227,"모르는 사람임","2023-05-07 15:23:07",892532,970601
1229,"친구 사이가 어색해짐","2023-05-07 15:24:24",921308,978075
1230,"모르는 사람임","2023-05-07 15:24:48",871081,948405
1231,"모르는 사람임","2023-05-07 15:25:55",975484,847695
1234,"친구 사이가 어색해짐","2023-05-07 15:26:46",900635,934538
1235,"모르는 사람임","2023-05-07 15:27:06",886858,882236
1236,"친구 사이가 어색해짐","2023-05-07 15:28:37",882554,975853
1237,"너무 많은 양의 질문을 보냄","2023-05-07 15:28:55",871081,948405
1238,"모르는 사람임","2023-05-07 15:29:05",871081,948405
1239,"모르는 사람임","2023-05-07 15:30:18",910646,927936
1240,"모르는 사람임","2023-05-07 15:30:33",898020,896862
1241,"친구 사이가 어색해짐","2023-05-07 15:32:05",924013,979125
1242,"모르는 사람임","2023-05-07 15:33:31",867084,857797
1243,"모르는 사람임","2023-05-07 15:35:51",932369,935696
1244,"친구 사이가 어색해짐","2023-05-07 15:36:57",960859,960985
1245,"친구 사이가 어색해짐","2023-05-07 15:37:36",973636,970910
1246,"모르는 사람임","2023-05-07 15:38:07",914391,895944
1247,"친구 사이가 어색해짐","2023-05-07 15:38:13",872791,930611
1249,"모르는 사람임","2023-05-07 15:39:17",951311,964828
1250,"사칭 계정","2023-05-07 15:40:44",916885,919820
1251,"모르는 사람임","2023-05-07 15:41:39",941975,895953
1252,"모르는 사람임","2023-05-07 15:42:04",904275,899865
1253,"모르는 사람임","2023-05-07 15:42:08",954944,912872
1254,"모르는 사람임","2023-05-07 15:42:50",943936,899107
1257,"모르는 사람임","2023-05-07 15:44:14",913838,956947
1258,"사칭 계정","2023-05-07 15:45:36",979525,967629
1259,"친구 사이가 어색해짐","2023-05-07 15:45:38",961545,959067
1260,"모르는 사람임","2023-05-07 15:45:53",914033,897212
1262,"모르는 사람임","2023-05-07 15:46:34",940464,852233
1263,"친구 사이가 어색해짐","2023-05-07 15:46:39",965368,959067
1264,"친구 사이가 어색해짐","2023-05-07 15:53:05",863348,978519
1265,"친구 사이가 어색해짐","2023-05-07 15:53:09",883457,978519
1266,"친구 사이가 어색해짐","2023-05-07 15:53:13",889736,978519
1267,"친구 사이가 어색해짐","2023-05-07 15:53:18",890437,978519
1268,"친구 사이가 어색해짐","2023-05-07 15:53:29",916820,978519
1272,"친구 사이가 어색해짐","2023-05-07 15:56:25",895667,898781
1273,"모르는 사람임","2023-05-07 15:56:56",874772,978723
1274,"모르는 사람임","2023-05-07 15:57:07",945345,978723
1275,"사칭 계정","2023-05-07 15:57:26",915688,980201
1276,"모르는 사람임","2023-05-07 16:01:44",900460,904945
1277,"친구 사이가 어색해짐","2023-05-07 16:01:52",887450,931220
1279,"모르는 사람임","2023-05-07 16:08:34",874774,929962
1281,"너무 많은 양의 질문을 보냄","2023-05-07 16:12:03",954618,919126
1282,"모르는 사람임","2023-05-07 16:12:25",900643,901606
1283,"모르는 사람임","2023-05-07 16:12:36",906077,901606
1285,"친구 사이가 어색해짐","2023-05-07 16:13:00",912925,922958
1288,"모르는 사람임","2023-05-07 16:16:30",898020,857420
1289,"너무 많은 양의 질문을 보냄","2023-05-07 16:16:37",898020,857420
1290,"친구 사이가 어색해짐","2023-05-07 16:16:45",898020,857420
1291,"모르는 사람임","2023-05-07 16:18:04",933834,979855
1292,"모르는 사람임","2023-05-07 16:18:27",938196,979855
1293,"모르는 사람임","2023-05-07 16:20:21",887450,976033
1294,"모르는 사람임","2023-05-07 16:20:30",973087,963161
1295,"모르는 사람임","2023-05-07 16:20:52",888830,963161
1296,"모르는 사람임","2023-05-07 16:23:25",845184,980512
1298,"사칭 계정","2023-05-07 16:26:13",964049,927693
1299,"사칭 계정","2023-05-07 16:26:47",972066,927693
1300,"나랑 관련 없는 질문을 자꾸 보냄","2023-05-07 16:27:03",974181,981232
1301,"나랑 관련 없는 질문을 자꾸 보냄","2023-05-07 16:27:07",898020,896862
1302,"모르는 사람임","2023-05-07 16:28:02",923329,919255
1304,"사칭 계정","2023-05-07 16:31:51",898020,901042
1305,"모르는 사람임","2023-05-07 16:33:04",981450,951754
1306,"나랑 관련 없는 질문을 자꾸 보냄","2023-05-07 16:35:23",915688,980201
1307,"모르는 사람임","2023-05-07 16:36:12",918328,911659
1308,"나랑 관련 없는 질문을 자꾸 보냄","2023-05-07 16:41:41",938098,923401
1309,"모르는 사람임","2023-05-07 16:46:21",879296,857797
1310,"모르는 사람임","2023-05-07 16:49:51",944741,940085
1311,"모르는 사람임","2023-05-07 16:56:13",940654,938178
1313,"사칭 계정","2023-05-07 16:58:19",927210,908300
1314,"모르는 사람임","2023-05-07 16:59:03",874497,894733
1315,"친구 사이가 어색해짐","2023-05-07 17:05:09",955246,917992
1318,"모르는 사람임","2023-05-07 17:15:22",842545,946195
1319,"친구 사이가 어색해짐","2023-05-07 17:17:00",978737,895554
1320,"모르는 사람임","2023-05-07 17:19:51",882126,908660
1321,"친구 사이가 어색해짐","2023-05-07 17:20:16",966268,960080
1323,"친구 사이가 어색해짐","2023-05-07 17:20:32",951812,960080
1324,"모르는 사람임","2023-05-07 17:21:49",981032,970583
1326,"친구 사이가 어색해짐","2023-05-07 17:36:41",887547,867297
1327,"친구 사이가 어색해짐","2023-05-07 17:42:27",868430,863894
1328,"친구 사이가 어색해짐","2023-05-07 17:47:05",954652,882301
1329,"모르는 사람임","2023-05-07 17:48:25",908541,889179
1331,"나랑 관련 없는 질문을 자꾸 보냄","2023-05-07 17:57:35",898020,857420
1332,"모르는 사람임","2023-05-07 18:01:31",924530,982518
1333,"모르는 사람임","2023-05-07 18:24:20",901295,908394
1335,"나랑 관련 없는 질문을 자꾸 보냄","2023-05-07 18:34:11",898020,896862
1336,"모르는 사람임","2023-05-07 19:32:50",901310,849133
1337,"모르는 사람임","2023-05-07 21:22:48",878441,884816
1338,"친구 사이가 어색해짐","2023-05-07 21:23:23",980438,982721
1340,"친구 사이가 어색해짐","2023-05-07 21:38:46",925855,950711
1342,"모르는 사람임","2023-05-07 21:53:13",919373,917454
1344,"모르는 사람임","2023-05-07 21:59:17",948951,888496
1345,"모르는 사람임","2023-05-07 22:04:15",981193,902129
1346,"모르는 사람임","2023-05-07 22:06:01",975624,963468
1347,"모르는 사람임","2023-05-07 22:06:42",957992,963468
1351,"친구 사이가 어색해짐","2023-05-07 22:17:43",974715,960016
1355,"친구 사이가 어색해짐","2023-05-07 22:36:18",935568,915549
1356,"나랑 관련 없는 질문을 자꾸 보냄","2023-05-07 22:36:32",935568,915549
